2025-09-24T03:15:59.666584,SELL,1.18085,18152,1.18085
2025-09-24T03:32:59.194092,BUY,1.18137,18193,1.18137
2025-09-24T04:01:31.085746,BUY,1.18187,18198,1.18188
2025-09-24T10:35:11.762506,SELL,1.17961,18263,1.17958
