"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"14221","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14222","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14223","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14224","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14225","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14226","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14227","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14228","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14229","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14230","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14231","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14232","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14233","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14234","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14235","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14236","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14237","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14238","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14239","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14240","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14241","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14242","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14243","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14244","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14245","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14246","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14247","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14248","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14249","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14250","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14251","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14252","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14253","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14254","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14255","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14256","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14257","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14258","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14259","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14260","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14261","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14262","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14263","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14264","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14265","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14266","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14267","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14268","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14269","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14270","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14271","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14272","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14273","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14274","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14275","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14276","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14277","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14278","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14279","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14280","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14281","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14282","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14283","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14284","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14285","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14286","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14287","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14288","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14289","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14290","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14291","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14292","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14293","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14294","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14295","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14296","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14297","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14298","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14299","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14300","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14301","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14302","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14303","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14304","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14305","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14306","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14307","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14308","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14309","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14310","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14311","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14312","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14313","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14314","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14315","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14316","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14317","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14318","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14319","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14320","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14321","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14322","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14323","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14324","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14325","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14326","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14327","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14328","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14329","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14330","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14331","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14332","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14333","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14334","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14335","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14336","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14337","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14338","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14339","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14340","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14341","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14342","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14343","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14344","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14345","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14346","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14347","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14348","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14349","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14350","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14351","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14352","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14353","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14354","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14355","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14356","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14357","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14358","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14359","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14360","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14361","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14362","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14363","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14364","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14365","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14366","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14367","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14368","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14369","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14370","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14371","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14372","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14373","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14374","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14375","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14376","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14377","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14378","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14379","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14380","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14381","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14382","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14383","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14384","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14385","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14386","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14387","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14388","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14389","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14390","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14391","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14392","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
"14393","2025-09-23 04:20:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.18073","","","","","","","","","","","","","","",""
"14394","2025-09-23 04:20:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.18033","","","","","","","","","","","","","","",""
"14395","2025-09-23 04:20:00 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.18061","1000.00","Buy","0.0513","","","","","0.00000","0.0000","0.0000","","","0.00000","","99110.75"
